Insult,Comment
1,"""No
0,"""Workin on that.  Apparently we can't trust the jokers in power now
0,"""Mitt: I created 100
0,"""You mean like your post.  You read the column..."""
0,"""Ha! I prefer something for him in the polar ice cap region.\n\nBTW
0,"""Really #1?  You are the oldest and your sign is up side down!"""
0,"""depends on what you mean by IT
0,"""@MyLastSuckenade@David Look
1,"""it's fucking fake drama queen!"""
0,"""We have a problem using federal troops because of The Posse Comitatus Act
1,"""who da fuk are you calling adumbas pussy.... you'r probully a negro with big ass lips and a big ass nose."""
0,"""I am sorry Mr Ramsey
0,"""Spot on!  The whole thing hangs on perpetuating human fear of death.  Without that
0,"""But you are...."""
0,"""If it's not your thing
1,"""STFU you ignorant communist puke.."""
0,"""@Kick Ass @firenze_30fps \\\\n\\\\nAflack
0,"""he ain't nothing but a hound dog"""
1,"""Nnamdi chuwkwu you are \xa0nothing but dick sucker i wish i'm BOKO.. i will bomb your generation.. .you need to relocate to ZOO"""
1,"""yes
0,"""Me and my husband found it hard at first when we moved abroad - different language
0,"""Holy shit I didn't know you could freeze a .gif like that. And I am agreeing that the lack of animation is better."""
1,"""That girl kinda look cock eye'd but its ok I'd fuck her till that shit turnt straight"""
1,"""Stick it up your ass-faggot. \n\nyou get another FLAG!!!!!"""
0,"""@ABXXV25 Yeah
0,"""RAW???? WTF this dude is so pussy he puts tampons in his mouth once a month. Pharell is not a real skater himself just a poser trying to get paid. Nigel is pussy NYC knows it BMX knows it I put Sean Ricany over this lame nigga anyday. Nigel is scared to move in NYC Blackman got him shook FUCK NIGEL"""
0,"""@Legendary_dork\xa0nope our players lost this game
0,"""On a gray canvas
0,"""please tell me these are all satire..."""
0,"""Yay you got it in time :)"""
0,"""@MRL731 @ikathyv Totes."""
0,"""Good write up
0,"""""So we are saying the same thing?\xa0 I'm just saying the wealthy can pay \ntaxes
1,"""Your Teabilly slutchild is just as ignorant as her mother.\nYou people are the trailer trash of America."""
0,"""You guys have an awesome slate of games this year as far as the whole smack talk thing will go.  Aside from the divisional games
0,"""And\xa0 cover your wallet."""
1,"""While your syntax is fine
0,"""@PluckyInKY @hoconnor208 @kenmor Let them flood the airwaves with their lies.Ask any californian about how frakking annoyed we were hearing Meg Whitman's lies 24/7 and I kid you not. You could not turn on the TV or Radio without hearing her lies. Jerry Brown still smashed that corporate whore and sent her home crying."""
0,"""damn vince you shit dont ever go right for you."""
0,"""There is a very fine line between disliking someone and going out of your way to actively belittle and harass someone because you dislike them. You're allowed to dislike people
1,"""dick face u would do shit fake ass """
0,"""I love your new attitude and you're so right...we need to put ourselves and our health first just like we do with our children. So proud of you!!!"""
0,"""The battle cry of the believer is
0,"""You and your sarcasm."""
0,"""Zuckerberg\xa0is jewish you know..."""
1,"""Oscar did the right thing so shut the fuck up that asshole dont have any right to hit him like that over a ball. I hope Oscar went over there and put that ball right up\xa0Joe\xa0Jackson \xa0ass."""
0,"""House of Bribe takers.So Faruok with all your noise you are not better than Hembe.House shame
0,"""If Britney Spears were an unknown she'd be the first person booted off this show (or any singing show!) Her voice could kill small animals."""
0,"""expect the two technicals those are all legit foul calls. you guys are just being bias"""
1,"""haha fuck you bitch your a fukn cripled cunt fuck you motherfucker stay off this page unless you want to die bitch!!!"""
1,"""Double retard for you."""
0,"""How do you make a plumber cry?\n\nYou kill his family."""
0,"""Apple products=computer stuff for people too stooopid to use PC and Android"""
0,"""THE FA NEED TO LOOK CLOSELY AT THE VT ITS A 3 GAME BAN BALOTELLIS NOTHING BUT TROUBLE !"""
0,"""How could someone named Emmit Smith be racist??"""
0,"""Yes
1,"""If they don't see your ugly face they're lucky. Turd sucker."""
1,"""true intellect aren't you!! Tebow isn't unemployed
0,"""what the shillll"""
0,"""NO STOP dont get to happy or thq will find some way to fuck it up!!!!!!"""
0,"""Agreed. I want Joffrey dead. Pete really humiliated and gone."""
1,"""No matter how hard you try
1,"""you sound like rain man."""
0,"""You are FINALLY starting to talk like a real guru."""
0,"""Thank you for your comment! :) Sorry to hear about the banking soda...let me know how everything is going! Keep in mind you can post a picture in your comment on here as well if you would like to do that!"""
0,"""So we should have let him go? I say nail him to a two by four and let him rot."""
0,"""fuck toi ouai\xa0arr\xeat\xa0de rager"""
1,"""Whaaaa whaaaaaa
0,"""just fucking with you
1,"""If it proves anything
0,"""Occupy rapists? Where did you read they were rapists?"""
0,"""Given the propaganda that could choke a seal these days
0,"""You can't recover from being crap."""
0,"""@unit400 - \nObama - ""What
0,"""Footlongs next favorite holiday is Christmas ..he dresses up as Santa and gets children to sit in his lap alll day long"""
0,"""Because crackers get soggy when wet."""
0,"""took a moment but thanks for your nice Welcome message. Pay backs are always put in motion......\nhttp://sportsfixchicago.com/wp-content/uploads/2011/01/seahawks.jpg"""
1,"""do the research
1,"""THAT'S GOOD TO KNOW BECAUSE WE WILL NEVER TOUCH A PIG LIKE YOU. WHERE DO YOU GET OFF THINKING YOU PEOPLE ARE SUPERIOR AND THE MOST BEAUTIFUL PEOPLE IN THE WORLD?\xa0(BYTCHPLEASE)\xa0UNLIKE YOU PEOPLE
0,"""Because the U.S. can--that's why"""
0,"""Did liberals attempt to ask boys and men what might be wrong that is causing this behavior?\n\nNo
1,"""Lick it clean
1,"""What a smug basket you are."""
0,"""I think this title better fits this article\xa0<b>donald trump doubles down on birther nonsense gets flogged by wolf blitzer</b>\n\nwww.mediaite. com/tv/donald-trump-doubles-down-on-birther-nonsense-gets-flogged-by-wolf-blitzer/"""
0,"""@shooter Subban."""
1,"""Peter
0,"""Are you aleging conspiracy against the RedSox?"""
0,"""I like her.\ufeff If you get into her court and be polite and act like you got some common sense
0,"""Do you know any kindergarten or elementary school teachers?\\nThey'll tell you people are born gay.\\xc2\\xa0 I can't believe I'm even engaging in this argument"""
0,"""@YinzerinCT\xa0\xa0@beeline\xa0yeah. \xa0Definitely not a fan of last year
0,"""Who cares
0,"""how ironic that the fantasy of liberalism would collapse under the watch of your hand-picked messiah.....Obama wasn't your savior after all......... he was trigger man for the end of progressive lunacy forever\\xc2\\xa0\\n\\ncarter damaged liberalism for decades
0,"""Armando pitches a 1-2-3- inning."""
0,"""\\xc2\\xa0I would expect nothing less of pop-stars who suddenly feel the need to perform their satanic rituals on stage. Really nice one by the Babylon whore Madonna at the Super Bowl as well
0,"""Hi Kathy.\xa0 Well at least you'd have something to show for your money.\xa0 LOL"""
0,"""wow sound like you are going to cry in your tissues. i just got sick reading your post. are you being paid by NPR to post?"""
0,"""You should see it come off automatically in your cart
1,"""All I see in these comments is niggas bitching more then biggest bitches i know.."""
1,"""Were you born stupid or did you have to work at it??"""
0,"""To add this silly insult to injury and mask over it by calling for a debate on 'dignity at work in Parliament' with the undignified reputation these MPs have earned theirselves in recent past is hardly very fitting.\\n\\nNo wonder the country is the way it is with this sexless old bat calling the tune on such trivial matters at times when more pressing issues need addressing."""
0,"""@MisterJohnsonOKC\xa0yea its over im trying to be faithful though"""
0,"""Sorry BM but as long as Rogers owns the Jays they're going to run this club on the cheap.\nThat means nothing but bottom feeder payrolls in the $70 million range.\n\nRogers makes billions but they won't put the money into this team to make it competative.\n\nThat's just the way Rogers operates."""
0,"""You are correct
0,"""If we glorified rapists and made them sound all heroic would it become a RIGHT to be who they are? That's how they were born. They didn't choose to be that way they just are so they should have the RIGHT to rape any man woman child or animal. """
1,"""Keep telling yourself that
0,"""Aucausin
1,"""im the homo but you made a comment about liking a guy pic with his shirt off like you wanted to fuck him but im the homo right i'll let the truth speak for itself queer ass fuck boy"""
1,"""May you and your children get the same ""deserved"" treatment and end up rotting in the ground."""
1,"""There you go again telling LIES you are a LAFFS FAN\xa0\xa0\xa0\xa0 IDIOT and fooling yourself only BIRD BRAIN"""
0,"""As bad as he may be
0,"""I believe that applies to your ideas Ronald."""
1,"""You mean like stealing identity such as you are now? Not hardly troll! FLAGGED FOR FAKE SHITT!"""
0,"""He has already done this over 2
0,"""First of all the hero engine is STILL an x86 engine with huge graphical issues.\\n\\nSecond
0,"""This will hurt the Rs more than help.  To be sure."""
0,"""You're a retard. You republicans yell about big government but at the same time want to ban gay marriage that doesn't effect you at all. Republicans are as big government as it gets.\\n\\nBy the way
0,"""You are under illusions - dream on."""
0,"""Hey
1,"""it means you are stupider than average
0,"""I am so so so pumped for you! Really pumped. Look at all the excitement in your life...well aside from the stupid job hunt. I've never heard of the corral interview. WTF? How awkward is that?"""
0,"""he couldnt see that his shoes were tied because his eyes were tearing."""
1,"""and you are a idiot.... I hope and pray you never responsible to protect any child especially a four year old.. in this event where one decides to hurt or possibly kill a child he has already signed his own death warrant...."""
1,"""I'm going to break my own policy of not replying to idiots just this once to tell you what a minimum of reading comprehension should have already told you: The multiple user names reference was to ltdgovt who starting creating a bunch of new ones after claiming to have been banned which never happened as far as I can tell. If it had
0,"""I can`t figure out what makes me want to puke more.Its either Obozo when he gives his same old rerun lying speeches
0,"""You are talking apples and oranges."""
0,"""Really that's all you have ?? Fail troll is fail lol come back when have something better"""
0,"""we d@aciddragon @Nonstopdrivel @N \n\nwe don't need no fucking basketball!!"""
0,"""YOU ARE AWSOME CENA."""
0,"""Thought there was another race for a minute there."""
0,"""Man er vist en ""PC elitist"" for \xe5 peke ut dette
0,"""pirate402307 liked your comment"""
0,"""if you have an adopted mother must you also have an adopted daddy.\xa0 Maybe you just pick the most prestigeous step mom your dad collects\nwho says the rich are different?"""
0,"""<strong>Assuming something only makes an ass out of u & me:  (watch complete video:)\\n\\nPeople Who Annoy You:\\n\\nhttp://www.youtube.com/watch?v=TvULaoH2WoU&feature=related</strong>"""
1,"""hatethehype you are an idiot. Neil was joking."""
0,"""@thejeanrose\\\\n\\\\n \\\\n\\\\n"" Imprisoning black men disproportionately. Obama does it""\\\\n\\\\n \\\\n\\\\nAre you seriuos?\\\\n\\\\n \\\\n\\\\nThat\\\\\\'s a terribly ignorant statement."""
